id,date,type,nom_gare,year,comptage_normalise
337,2021-03-14,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
338,2021-03-14,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
339,2021-03-15,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
340,2021-03-15,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
341,2021-03-15,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
342,2021-03-16,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
343,2021-03-16,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
344,2021-03-16,Optique,Paris Gare de Lyon,2021,
345,2021-03-16,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
346,2021-03-17,"Vêtements, chaussures",Paris Gare de Lyon,2021,
347,2021-03-17,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
348,2021-03-17,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
349,2021-03-17,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
350,2021-03-17,Parapluies,Paris Gare de Lyon,2021,
351,2021-03-17,Divers,Paris Gare de Lyon,2021,
352,2021-03-17,"Articles d enfants, de puériculture",Paris Gare de Lyon,2021,
353,2021-03-18,Articles médicaux,Paris Gare de Lyon,2021,
354,2021-03-18,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
355,2021-03-18,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
356,2021-03-18,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
357,2021-03-18,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
358,2021-03-18,Parapluies,Paris Gare de Lyon,2021,
359,2021-03-18,Optique,Paris Gare de Lyon,2021,
360,2021-03-18,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
361,2021-03-19,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
362,2021-03-19,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
363,2021-03-19,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
364,2021-03-19,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
365,2021-03-20,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
366,2021-03-20,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
367,2021-03-20,Articles médicaux,Paris Gare de Lyon,2021,
368,2021-03-20,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
369,2021-03-22,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
370,2021-03-22,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
371,2021-03-22,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
372,2021-03-23,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
373,2021-03-23,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
374,2021-03-23,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
375,2021-03-23,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
376,2021-03-23,Divers,Paris Gare de Lyon,2021,
377,2021-03-23,"Vêtements, chaussures",Paris Gare de Lyon,2021,
378,2021-03-23,"Livres, articles de papéterie",Paris Gare de Lyon,2021,
379,2021-03-23,Optique,Paris Gare de Lyon,2021,
380,2021-03-24,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
381,2021-03-24,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
382,2021-03-24,"Vêtements, chaussures",Paris Gare de Lyon,2021,
383,2021-03-24,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
384,2021-03-24,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
385,2021-03-24,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
386,2021-03-24,Divers,Paris Gare de Lyon,2021,
387,2021-03-24,"Livres, articles de papéterie",Paris Gare de Lyon,2021,
388,2021-03-25,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
389,2021-03-25,Optique,Paris Gare de Lyon,2021,
390,2021-03-25,Parapluies,Paris Gare de Lyon,2021,
391,2021-03-26,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
392,2021-03-26,Optique,Paris Gare de Lyon,2021,
393,2021-03-26,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
394,2021-03-27,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
395,2021-03-27,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
396,2021-03-28,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
397,2021-03-28,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
398,2021-03-29,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
399,2021-03-30,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
400,2021-03-30,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
401,2021-03-30,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
402,2021-03-30,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
403,2021-03-30,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
404,2021-03-31,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
405,2021-03-31,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
406,2021-03-31,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
407,2021-03-31,"Vêtements, chaussures",Paris Gare de Lyon,2021,
408,2021-04-01,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
409,2021-04-01,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
410,2021-04-01,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
411,2021-04-01,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
412,2021-04-01,Articles médicaux,Paris Gare de Lyon,2021,
413,2021-04-01,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
414,2021-04-02,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
415,2021-04-02,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
416,2021-04-02,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
417,2021-04-02,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
418,2021-04-02,"Vêtements, chaussures",Paris Gare de Lyon,2021,
419,2021-04-02,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
420,2021-04-02,"Vélos, trottinettes, accessoires 2 roues",Paris Gare de Lyon,2021,
421,2021-04-03,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
422,2021-04-03,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
423,2021-04-05,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
424,2021-04-05,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
425,2021-04-05,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
426,2021-04-05,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
427,2021-04-05,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
428,2021-04-06,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
429,2021-04-06,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
430,2021-04-06,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
431,2021-04-06,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
432,2021-04-06,Optique,Paris Gare de Lyon,2021,
433,2021-04-07,"Vélos, trottinettes, accessoires 2 roues",Paris Gare de Lyon,2021,
434,2021-04-07,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
435,2021-04-07,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
436,2021-04-07,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
437,2021-04-07,"Vêtements, chaussures",Paris Gare de Lyon,2021,
438,2021-04-07,Divers,Paris Gare de Lyon,2021,
439,2021-04-07,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
440,2021-04-08,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
441,2021-04-08,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
442,2021-04-08,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
443,2021-04-09,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
444,2021-04-09,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
445,2021-04-09,"Bijoux, montres",Paris Gare de Lyon,2021,
446,2021-04-10,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
447,2021-04-11,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
448,2021-04-12,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
449,2021-04-12,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
450,2021-04-12,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
451,2021-04-13,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
452,2021-04-13,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
453,2021-04-13,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
454,2021-04-13,"Livres, articles de papéterie",Paris Gare de Lyon,2021,
455,2021-04-13,Optique,Paris Gare de Lyon,2021,
456,2021-04-13,"Vêtements, chaussures",Paris Gare de Lyon,2021,
457,2021-04-13,Divers,Paris Gare de Lyon,2021,
458,2021-04-14,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
459,2021-04-14,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
460,2021-04-14,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
461,2021-04-15,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
462,2021-04-15,"Vélos, trottinettes, accessoires 2 roues",Paris Gare de Lyon,2021,
463,2021-04-15,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
464,2021-04-15,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
465,2021-04-16,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
466,2021-04-16,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
467,2021-04-16,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
468,2021-04-18,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
469,2021-04-18,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
470,2021-04-18,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
471,2021-04-18,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
472,2021-04-18,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
473,2021-04-18,Divers,Paris Gare de Lyon,2021,
474,2021-04-19,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
475,2021-04-19,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
476,2021-04-19,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
477,2021-04-20,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
478,2021-04-20,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
479,2021-04-20,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
480,2021-04-20,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
481,2021-04-20,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
482,2021-04-21,"Bijoux, montres",Paris Gare de Lyon,2021,
483,2021-04-21,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
484,2021-04-21,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
485,2021-04-21,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
486,2021-04-22,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
487,2021-04-22,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
488,2021-04-22,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
489,2021-04-22,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
490,2021-04-22,Optique,Paris Gare de Lyon,2021,
491,2021-04-22,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
492,2021-04-23,"Vêtements, chaussures",Paris Gare de Lyon,2021,
493,2021-04-23,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
494,2021-04-23,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
495,2021-04-23,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
496,2021-04-23,Optique,Paris Gare de Lyon,2021,
497,2021-04-23,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
498,2021-04-24,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
499,2021-04-25,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
500,2021-04-25,"Vêtements, chaussures",Paris Gare de Lyon,2021,
501,2021-04-25,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
502,2021-04-26,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
503,2021-04-26,Optique,Paris Gare de Lyon,2021,
504,2021-04-26,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
505,2021-04-26,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
506,2021-04-26,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
507,2021-04-26,"Vêtements, chaussures",Paris Gare de Lyon,2021,
508,2021-04-26,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
509,2021-04-27,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
510,2021-04-27,"Articles de sport, loisirs, camping",Paris Gare de Lyon,2021,
511,2021-04-27,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
512,2021-04-28,"Vélos, trottinettes, accessoires 2 roues",Paris Gare de Lyon,2021,
513,2021-04-28,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
514,2021-04-28,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
515,2021-04-29,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
516,2021-04-29,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
517,2021-04-29,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
518,2021-04-29,Divers,Paris Gare de Lyon,2021,
519,2021-04-29,"Vêtements, chaussures",Paris Gare de Lyon,2021,
520,2021-04-30,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
521,2021-04-30,"Bijoux, montres",Paris Gare de Lyon,2021,
522,2021-04-30,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
523,2021-05-01,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
524,2021-05-01,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
525,2021-05-01,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
526,2021-05-03,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
527,2021-05-03,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
528,2021-05-04,"Vélos, trottinettes, accessoires 2 roues",Paris Gare de Lyon,2021,
529,2021-05-04,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
530,2021-05-04,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
531,2021-05-05,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
532,2021-05-05,"Livres, articles de papéterie",Paris Gare de Lyon,2021,
533,2021-05-05,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
534,2021-05-05,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
535,2021-05-06,"Articles d enfants, de puériculture",Paris Gare de Lyon,2021,
536,2021-05-06,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
537,2021-05-06,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
538,2021-05-06,Optique,Paris Gare de Lyon,2021,
539,2021-05-06,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
540,2021-05-06,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
541,2021-05-07,Divers,Paris Gare de Lyon,2021,
542,2021-05-07,"Vélos, trottinettes, accessoires 2 roues",Paris Gare de Lyon,2021,
543,2021-05-07,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
544,2021-05-07,"Vêtements, chaussures",Paris Gare de Lyon,2021,
545,2021-05-07,Parapluies,Paris Gare de Lyon,2021,
546,2021-05-07,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
547,2021-05-07,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
548,2021-05-07,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
549,2021-05-07,Optique,Paris Gare de Lyon,2021,
550,2021-05-07,"Livres, articles de papéterie",Paris Gare de Lyon,2021,
551,2021-05-08,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
552,2021-05-08,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
553,2021-05-08,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
554,2021-05-08,"Vêtements, chaussures",Paris Gare de Lyon,2021,
555,2021-05-09,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
556,2021-05-09,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
557,2021-05-09,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
558,2021-05-10,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
559,2021-05-10,"Livres, articles de papéterie",Paris Gare de Lyon,2021,
560,2021-05-10,"Bijoux, montres",Paris Gare de Lyon,2021,
561,2021-05-10,Optique,Paris Gare de Lyon,2021,
562,2021-05-10,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
563,2021-05-10,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
564,2021-05-10,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
565,2021-05-11,Pièces d identités et papiers personnels,Paris Gare de Lyon,2021,
566,2021-05-11,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
567,2021-05-11,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,2021,
568,2021-05-11,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
569,2021-05-11,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,2021,
570,2021-05-12,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,2021,
571,2021-05-12,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,2021,
