date,type,gare
2021-09-15,vetements,Paris Gare du Nord
2021-09-15,vetements,Paris Gare du Nord
2021-09-15,vetements,Paris Gare du Nord
2021-09-15,clé,Paris Gare du Nord
2021-09-15,bagages,Paris Gare du Nord
2021-09-15,electronique,Paris Gare du Nord
2021-09-15,bagages,Paris Gare du Nord
2021-09-15,electronique,Paris Gare du Nord
2021-09-16,electronique,Paris Gare du Nord
2021-09-16,clé,Paris Gare du Nord
2021-09-16,clé,Paris Gare du Nord
2021-09-16,bagages,Paris Gare du Nord
2021-09-16,bagages,Paris Gare du Nord
2021-09-17,bagages,Paris Gare du Nord
2021-09-17,vetements,Paris Gare du Nord
2021-09-17,bagages,Paris Gare du Nord
2021-09-17,bagages,Paris Gare du Nord
2021-09-17,bagages,Paris Gare du Nord
2021-09-17,electronique,Paris Gare du Nord
2021-09-17,papiers,Paris Gare du Nord
2021-09-18,bagages,Paris Gare du Nord
2021-09-18,electronique,Paris Gare du Nord
2021-09-18,bagages,Paris Gare du Nord
2021-09-20,electronique,Paris Gare du Nord
2021-09-20,bagages,Paris Gare du Nord
2021-09-20,vetements,Paris Gare du Nord
2021-09-20,optique,Paris Gare du Nord
2021-09-20,vetements,Paris Gare du Nord
2021-09-20,electronique,Paris Gare du Nord
2021-09-20,electronique,Paris Gare du Nord
2021-09-20,bagages,Paris Gare du Nord
2021-09-20,bagages,Paris Gare du Nord
2021-09-20,bagages,Paris Gare du Nord
2021-09-20,electronique,Paris Gare du Nord
2021-09-20,bagages,Paris Gare du Nord
2021-09-20,bagages,Paris Gare du Nord
2021-09-20,bagages,Paris Gare du Nord
2021-09-21,velo/trottinette,Paris Gare du Nord
2021-09-21,bagages,Paris Gare du Nord
2021-09-21,bagages,Paris Gare du Nord
2021-09-22,clé,Paris Gare du Nord
2021-09-22,bagages,Paris Gare du Nord
2021-09-22,bagages,Paris Gare du Nord
2021-09-22,electronique,Paris Gare du Nord
2021-09-22,clé,Paris Gare du Nord
2021-09-22,electronique,Paris Gare du Nord
2021-09-23,bagages,Paris Gare du Nord
2021-09-23,bagages,Paris Gare du Nord
2021-09-23,bagages,Paris Gare du Nord
2021-09-23,bagages,Paris Gare du Nord
2021-09-23,médical,Paris Gare du Nord
2021-09-23,velo/trottinette,Paris Gare du Nord
2021-09-23,vetements,Paris Gare du Nord
2021-09-23,divers,Paris Gare du Nord
2021-09-23,vetements,Paris Gare du Nord
2021-09-23,vetements,Paris Gare du Nord
2021-09-24,vetements,Paris Gare du Nord
2021-09-24,vetements,Paris Gare du Nord
2021-09-24,vetements,Paris Gare du Nord
2021-09-24,bagages,Paris Gare du Nord
2021-09-24,bagages,Paris Gare du Nord
2021-09-24,electronique,Paris Gare du Nord
2021-09-24,clé,Paris Gare du Nord
2021-09-24,electronique,Paris Gare du Nord
2021-09-24,electronique,Paris Gare du Nord
2021-09-24,bijoux/montres,Paris Gare du Nord
2021-09-24,clé,Paris Gare du Nord
2021-09-24,clé,Paris Gare du Nord
2021-09-25,electronique,Paris Gare du Nord
2021-09-25,livres,Paris Gare du Nord
2021-09-25,electronique,Paris Gare du Nord
2021-09-25,bagages,Paris Gare du Nord
2021-09-25,vetements,Paris Gare du Nord
2021-09-25,electronique,Paris Gare du Nord
2021-09-25,bagages,Paris Gare du Nord
2021-09-25,bagages,Paris Gare du Nord
2021-09-25,divers,Paris Gare du Nord
2021-09-25,vetements,Paris Gare du Nord
2021-09-25,bagages,Paris Gare du Nord
2021-09-25,vetements,Paris Gare du Nord
2021-09-25,vetements,Paris Gare du Nord
2021-09-25,bagages,Paris Gare du Nord
2021-09-27,vetements,Paris Gare du Nord
2021-09-27,electronique,Paris Gare du Nord
2021-09-27,bagages,Paris Gare du Nord
2021-09-27,vetements,Paris Gare du Nord
2021-09-27,vetements,Paris Gare du Nord
2021-09-27,vetements,Paris Gare du Nord
2021-09-27,vetements,Paris Gare du Nord
2021-09-27,clé,Paris Gare du Nord
2021-09-27,livres,Paris Gare du Nord
2021-09-27,médical,Paris Gare du Nord
2021-09-27,bijoux/montres,Paris Gare du Nord
2021-09-27,electronique,Paris Gare du Nord
2021-09-27,papiers,Paris Gare du Nord
2021-09-27,bagages,Paris Gare du Nord
2021-09-27,clé,Paris Gare du Nord
2021-09-27,bagages,Paris Gare du Nord
2021-09-27,bagages,Paris Gare du Nord
2021-09-27,bagages,Paris Gare du Nord
2021-09-27,bagages,Paris Gare du Nord
2021-09-28,bagages,Paris Gare du Nord
2021-09-28,bagages,Paris Gare du Nord
2021-09-28,bagages,Paris Gare du Nord
2021-09-28,bagages,Paris Gare du Nord
2021-09-28,bagages,Paris Gare du Nord
2021-09-29,bagages,Paris Gare du Nord
2021-09-29,bagages,Paris Gare du Nord
2021-09-29,bagages,Paris Gare du Nord
2021-09-29,electronique,Paris Gare du Nord
2021-09-29,electronique,Paris Gare du Nord
2021-09-29,clé,Paris Gare du Nord
2021-09-29,bagages,Paris Gare du Nord
2021-09-29,vetements,Paris Gare du Nord
2021-09-29,clé,Paris Gare du Nord
2021-09-29,electronique,Paris Gare du Nord
2021-09-29,electronique,Paris Gare du Nord
2021-09-29,bagages,Paris Gare du Nord
2021-09-29,vetements,Paris Gare du Nord
2021-09-29,bagages,Paris Gare du Nord
2021-09-29,clé,Paris Gare du Nord
2021-09-30,bagages,Paris Gare du Nord
2021-09-30,bagages,Paris Gare du Nord
2021-09-30,clé,Paris Gare du Nord
2021-09-30,bagages,Paris Gare du Nord
2021-09-30,electronique,Paris Gare du Nord
2021-10-01,electronique,Paris Gare du Nord
2021-10-02,bagages,Paris Gare du Nord
2021-10-02,livres,Paris Gare du Nord
2021-10-02,bagages,Paris Gare du Nord
2021-10-02,bagages,Paris Gare du Nord
2021-10-02,bagages,Paris Gare du Nord
2021-10-02,electronique,Paris Gare du Nord
2021-10-03,vetements,Paris Gare du Nord
2021-10-03,bagages,Paris Gare du Nord
2021-10-03,bagages,Paris Gare du Nord
2021-10-03,bagages,Paris Gare du Nord
2021-10-03,bagages,Paris Gare du Nord
2021-10-03,bagages,Paris Gare du Nord
2021-10-03,bagages,Paris Gare du Nord
2021-10-03,electronique,Paris Gare du Nord
2021-10-03,clé,Paris Gare du Nord
2021-10-03,electronique,Paris Gare du Nord
2021-10-04,optique,Paris Gare du Nord
2021-10-04,electronique,Paris Gare du Nord
2021-10-04,optique,Paris Gare du Nord
2021-10-04,livres,Paris Gare du Nord
2021-10-04,bagages,Paris Gare du Nord
2021-10-04,bagages,Paris Gare du Nord
2021-10-04,bagages,Paris Gare du Nord
2021-10-04,electronique,Paris Gare du Nord
2021-10-04,electronique,Paris Gare du Nord
2021-10-04,papiers,Paris Gare du Nord
2021-10-04,bagages,Paris Gare du Nord
2021-10-05,vetements,Paris Gare du Nord
2021-10-05,electronique,Paris Gare du Nord
2021-10-05,electronique,Paris Gare du Nord
2021-10-05,electronique,Paris Gare du Nord
2021-10-05,vetements,Paris Gare du Nord
2021-10-05,clé,Paris Gare du Nord
2021-10-05,bagages,Paris Gare du Nord
2021-10-05,velo/trottinette,Paris Gare du Nord
2021-10-06,parapluies,Paris Gare du Nord
2021-10-06,bagages,Paris Gare du Nord
2021-10-06,electronique,Paris Gare du Nord
2021-10-06,livres,Paris Gare du Nord
2021-10-06,papiers,Paris Gare du Nord
2021-10-06,bagages,Paris Gare du Nord
2021-10-06,clé,Paris Gare du Nord
2021-10-06,clé,Paris Gare du Nord
2021-10-06,clé,Paris Gare du Nord
2021-10-06,clé,Paris Gare du Nord
2021-10-06,clé,Paris Gare du Nord
2021-10-06,bagages,Paris Gare du Nord
2021-10-06,vetements,Paris Gare du Nord
2021-10-06,vetements,Paris Gare du Nord
2021-10-06,bagages,Paris Gare du Nord
2021-10-06,vetements,Paris Gare du Nord
2021-10-06,bagages,Paris Gare du Nord
2021-10-06,bagages,Paris Gare du Nord
2021-10-07,bagages,Paris Gare du Nord
2021-10-07,bagages,Paris Gare du Nord
2021-10-07,bagages,Paris Gare du Nord
2021-10-07,bagages,Paris Gare du Nord
2021-10-07,electronique,Paris Gare du Nord
2021-10-07,bagages,Paris Gare du Nord
2021-10-07,clé,Paris Gare du Nord
2021-10-07,electronique,Paris Gare du Nord
2021-10-07,bagages,Paris Gare du Nord
2021-10-07,vetements,Paris Gare du Nord
2021-10-08,electronique,Paris Gare du Nord
2021-10-08,electronique,Paris Gare du Nord
2021-10-08,bagages,Paris Gare du Nord
2021-10-08,vetements,Paris Gare du Nord
2021-10-08,bagages,Paris Gare du Nord
2021-10-08,electronique,Paris Gare du Nord
2021-10-08,electronique,Paris Gare du Nord
2021-10-08,bagages,Paris Gare du Nord
2021-10-08,papiers,Paris Gare du Nord
2021-10-08,bagages,Paris Gare du Nord
2021-10-08,vetements,Paris Gare du Nord
2021-10-09,bagages,Paris Gare du Nord
2021-10-09,vetements,Paris Gare du Nord
2021-10-09,electronique,Paris Gare du Nord
2021-10-09,bagages,Paris Gare du Nord
2021-10-09,bagages,Paris Gare du Nord
2021-10-11,electronique,Paris Gare du Nord
2021-10-11,bagages,Paris Gare du Nord
2021-10-11,bagages,Paris Gare du Nord
2021-10-11,vetements,Paris Gare du Nord
2021-10-11,bagages,Paris Gare du Nord
2021-10-11,divers,Paris Gare du Nord
2021-10-11,bagages,Paris Gare du Nord
2021-10-11,bagages,Paris Gare du Nord
2021-10-11,electronique,Paris Gare du Nord
2021-10-11,clé,Paris Gare du Nord
2021-10-11,bagages,Paris Gare du Nord
2021-10-12,vetements,Paris Gare du Nord
2021-10-12,vetements,Paris Gare du Nord
2021-10-12,vetements,Paris Gare du Nord
2021-10-12,bijoux/montres,Paris Gare du Nord
2021-10-12,vetements,Paris Gare du Nord
2021-10-12,bagages,Paris Gare du Nord
2021-10-12,bagages,Paris Gare du Nord
2021-10-12,clé,Paris Gare du Nord
2021-10-12,livres,Paris Gare du Nord
2021-10-12,bagages,Paris Gare du Nord
2021-10-12,bagages,Paris Gare du Nord
2021-10-12,bagages,Paris Gare du Nord
2021-10-12,clé,Paris Gare du Nord
2021-10-12,vetements,Paris Gare du Nord
2021-10-12,electronique,Paris Gare du Nord
2021-10-12,bagages,Paris Gare du Nord
2021-10-12,optique,Paris Gare du Nord
2021-10-12,vetements,Paris Gare du Nord
2021-10-12,electronique,Paris Gare du Nord
2021-10-12,clé,Paris Gare du Nord
2021-10-12,electronique,Paris Gare du Nord
2021-10-12,electronique,Paris Gare du Nord
2021-10-13,vetements,Paris Gare du Nord
2021-10-13,vetements,Paris Gare du Nord
2021-10-13,livres,Paris Gare du Nord
2021-10-13,vetements,Paris Gare du Nord
2021-10-13,electronique,Paris Gare du Nord
2021-10-13,clé,Paris Gare du Nord
2021-10-13,bagages,Paris Gare du Nord
2021-10-13,bagages,Paris Gare du Nord
2021-10-13,bagages,Paris Gare du Nord
2021-10-13,bagages,Paris Gare du Nord
2021-10-14,bagages,Paris Gare du Nord
2021-10-14,electronique,Paris Gare du Nord
2021-10-14,electronique,Paris Gare du Nord
2021-10-14,clé,Paris Gare du Nord
2021-10-14,clé,Paris Gare du Nord
2021-10-14,clé,Paris Gare du Nord
2021-10-14,papiers,Paris Gare du Nord
2021-10-14,vetements,Paris Gare du Nord
2021-10-14,vetements,Paris Gare du Nord
2021-10-14,clé,Paris Gare du Nord
2021-10-14,bagages,Paris Gare du Nord
2021-10-14,articles enfants,Paris Gare du Nord
2021-10-14,bagages,Paris Gare du Nord
2021-10-14,papiers,Paris Gare du Nord
2021-10-14,vetements,Paris Gare du Nord
2021-10-14,sport/loisirs,Paris Gare du Nord
2021-10-14,divers,Paris Gare du Nord
2021-10-14,electronique,Paris Gare du Nord
2021-10-14,papiers,Paris Gare du Nord
2021-10-14,electronique,Paris Gare du Nord
2021-10-14,vetements,Paris Gare du Nord
2021-10-14,electronique,Paris Gare du Nord
2021-10-14,médical,Paris Gare du Nord
2021-10-14,papiers,Paris Gare du Nord
2021-10-14,bagages,Paris Gare du Nord
2021-10-14,clé,Paris Gare du Nord
2021-10-14,optique,Paris Gare du Nord
2021-10-14,optique,Paris Gare du Nord
2021-10-14,clé,Paris Gare du Nord
2021-10-14,electronique,Paris Gare du Nord
2021-10-14,vetements,Paris Gare du Nord
2021-10-14,bagages,Paris Gare du Nord
2021-10-14,bagages,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-15,clé,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-15,electronique,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-15,velo/trottinette,Paris Gare du Nord
2021-10-15,clé,Paris Gare du Nord
2021-10-15,clé,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-15,livres,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-15,clé,Paris Gare du Nord
2021-10-15,electronique,Paris Gare du Nord
2021-10-15,bagages,Paris Gare du Nord
2021-10-16,bagages,Paris Gare du Nord
2021-10-16,bagages,Paris Gare du Nord
2021-10-16,electronique,Paris Gare du Nord
2021-10-16,electronique,Paris Gare du Nord
2021-10-16,bagages,Paris Gare du Nord
2021-10-16,bagages,Paris Gare du Nord
2021-10-16,clé,Paris Gare du Nord
2021-10-16,papiers,Paris Gare du Nord
2021-10-16,clé,Paris Gare du Nord
2021-10-16,bagages,Paris Gare du Nord
2021-10-16,clé,Paris Gare du Nord
2021-10-16,clé,Paris Gare du Nord
2021-10-16,bagages,Paris Gare du Nord
2021-10-18,electronique,Paris Gare du Nord
2021-10-18,bagages,Paris Gare du Nord
2021-10-18,bagages,Paris Gare du Nord
2021-10-18,bagages,Paris Gare du Nord
2021-10-18,clé,Paris Gare du Nord
2021-10-18,bagages,Paris Gare du Nord
2021-10-18,bagages,Paris Gare du Nord
2021-10-18,livres,Paris Gare du Nord
2021-10-19,bagages,Paris Gare du Nord
2021-10-19,electronique,Paris Gare du Nord
2021-10-19,bagages,Paris Gare du Nord
2021-10-19,bagages,Paris Gare du Nord
2021-10-19,electronique,Paris Gare du Nord
2021-10-19,clé,Paris Gare du Nord
2021-10-19,clé,Paris Gare du Nord
2021-10-19,electronique,Paris Gare du Nord
2021-10-19,bagages,Paris Gare du Nord
2021-10-19,electronique,Paris Gare du Nord
2021-10-19,electronique,Paris Gare du Nord
2021-10-20,bagages,Paris Gare du Nord
2021-10-20,electronique,Paris Gare du Nord
2021-10-20,electronique,Paris Gare du Nord
2021-10-20,divers,Paris Gare du Nord
2021-10-20,electronique,Paris Gare du Nord
2021-10-20,velo/trottinette,Paris Gare du Nord
2021-10-20,electronique,Paris Gare du Nord
2021-10-20,bagages,Paris Gare du Nord
2021-10-20,velo/trottinette,Paris Gare du Nord
2021-10-20,bagages,Paris Gare du Nord
2021-10-20,bagages,Paris Gare du Nord
2021-10-20,vetements,Paris Gare du Nord
2021-10-20,livres,Paris Gare du Nord
2021-10-21,electronique,Paris Gare du Nord
2021-10-21,electronique,Paris Gare du Nord
2021-10-21,electronique,Paris Gare du Nord
2021-10-21,parapluies,Paris Gare du Nord
2021-10-21,parapluies,Paris Gare du Nord
2021-10-21,bagages,Paris Gare du Nord
2021-10-21,bagages,Paris Gare du Nord
2021-10-21,bagages,Paris Gare du Nord
2021-10-21,bagages,Paris Gare du Nord
2021-10-21,vetements,Paris Gare du Nord
2021-10-21,clé,Paris Gare du Nord
2021-10-21,clé,Paris Gare du Nord
2021-10-21,electronique,Paris Gare du Nord
2021-10-21,médical,Paris Gare du Nord
2021-10-21,bagages,Paris Gare du Nord
2021-10-21,bagages,Paris Gare du Nord
2021-10-21,bagages,Paris Gare du Nord
2021-10-21,bagages,Paris Gare du Nord
2021-10-22,papiers,Paris Gare du Nord
2021-10-22,electronique,Paris Gare du Nord
2021-10-22,electronique,Paris Gare du Nord
2021-10-22,velo/trottinette,Paris Gare du Nord
2021-10-22,bagages,Paris Gare du Nord
2021-10-22,electronique,Paris Gare du Nord
2021-10-22,médical,Paris Gare du Nord
2021-10-22,vetements,Paris Gare du Nord
2021-10-22,electronique,Paris Gare du Nord
2021-10-22,bagages,Paris Gare du Nord
2021-10-22,electronique,Paris Gare du Nord
2021-10-22,electronique,Paris Gare du Nord
2021-10-22,clé,Paris Gare du Nord
2021-10-22,clé,Paris Gare du Nord
2021-10-23,bagages,Paris Gare du Nord
2021-10-23,bagages,Paris Gare du Nord
2021-10-23,bagages,Paris Gare du Nord
2021-10-23,electronique,Paris Gare du Nord
2021-10-23,clé,Paris Gare du Nord
2021-10-25,articles enfants,Paris Gare du Nord
2021-10-25,bagages,Paris Gare du Nord
2021-10-25,clé,Paris Gare du Nord
2021-10-25,bagages,Paris Gare du Nord
2021-10-25,bagages,Paris Gare du Nord
2021-10-25,bagages,Paris Gare du Nord
2021-10-25,electronique,Paris Gare du Nord
2021-10-25,bagages,Paris Gare du Nord
2021-10-25,bagages,Paris Gare du Nord
2021-10-26,livres,Paris Gare du Nord
2021-10-26,bagages,Paris Gare du Nord
2021-10-26,optique,Paris Gare du Nord
2021-10-26,clé,Paris Gare du Nord
2021-10-26,clé,Paris Gare du Nord
2021-10-27,vetements,Paris Gare du Nord
2021-10-27,bagages,Paris Gare du Nord
2021-10-27,bagages,Paris Gare du Nord
2021-10-27,vetements,Paris Gare du Nord
2021-10-27,livres,Paris Gare du Nord
2021-10-27,clé,Paris Gare du Nord
2021-10-28,electronique,Paris Gare du Nord
2021-10-28,bagages,Paris Gare du Nord
2021-10-28,livres,Paris Gare du Nord
2021-10-28,bagages,Paris Gare du Nord
2021-10-28,electronique,Paris Gare du Nord
2021-10-28,vetements,Paris Gare du Nord
2021-10-28,vetements,Paris Gare du Nord
2021-10-28,bagages,Paris Gare du Nord
2021-10-28,bagages,Paris Gare du Nord
2021-10-29,vetements,Paris Gare du Nord
2021-10-29,clé,Paris Gare du Nord
2021-10-29,bagages,Paris Gare du Nord
2021-10-29,electronique,Paris Gare du Nord
2021-10-29,bagages,Paris Gare du Nord
2021-10-30,clé,Paris Gare du Nord
2021-10-30,clé,Paris Gare du Nord
2021-10-30,electronique,Paris Gare du Nord
2021-10-30,bagages,Paris Gare du Nord
2021-10-30,bagages,Paris Gare du Nord
2021-10-30,clé,Paris Gare du Nord
2021-10-30,bagages,Paris Gare du Nord
2021-11-01,electronique,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,clé,Paris Gare du Nord
2021-11-01,electronique,Paris Gare du Nord
2021-11-01,electronique,Paris Gare du Nord
2021-11-01,electronique,Paris Gare du Nord
2021-11-01,electronique,Paris Gare du Nord
2021-11-01,papiers,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,bagages,Paris Gare du Nord
2021-11-01,clé,Paris Gare du Nord
2021-11-01,clé,Paris Gare du Nord
2021-11-01,papiers,Paris Gare du Nord
2021-11-02,vetements,Paris Gare du Nord
2021-11-02,vetements,Paris Gare du Nord
2021-11-02,vetements,Paris Gare du Nord
2021-11-02,bijoux/montres,Paris Gare du Nord
2021-11-02,bijoux/montres,Paris Gare du Nord
2021-11-02,bijoux/montres,Paris Gare du Nord
2021-11-02,bijoux/montres,Paris Gare du Nord
2021-11-02,electronique,Paris Gare du Nord
2021-11-02,bijoux/montres,Paris Gare du Nord
2021-11-02,electronique,Paris Gare du Nord
2021-11-02,electronique,Paris Gare du Nord
2021-11-02,bagages,Paris Gare du Nord
2021-11-02,clé,Paris Gare du Nord
2021-11-02,vetements,Paris Gare du Nord
2021-11-02,bagages,Paris Gare du Nord
2021-11-02,bagages,Paris Gare du Nord
2021-11-02,clé,Paris Gare du Nord
2021-11-02,bagages,Paris Gare du Nord
2021-11-02,papiers,Paris Gare du Nord
2021-11-02,electronique,Paris Gare du Nord
2021-11-02,bagages,Paris Gare du Nord
2021-11-02,bagages,Paris Gare du Nord
2021-11-02,bagages,Paris Gare du Nord
2021-11-03,electronique,Paris Gare du Nord
2021-11-03,livres,Paris Gare du Nord
2021-11-03,bagages,Paris Gare du Nord
2021-11-03,livres,Paris Gare du Nord
2021-11-03,bagages,Paris Gare du Nord
2021-11-04,electronique,Paris Gare du Nord
2021-11-04,clé,Paris Gare du Nord
2021-11-04,bagages,Paris Gare du Nord
2021-11-04,bagages,Paris Gare du Nord
2021-11-04,papiers,Paris Gare du Nord
2021-11-04,bagages,Paris Gare du Nord
2021-11-05,clé,Paris Gare du Nord
2021-11-05,livres,Paris Gare du Nord
2021-11-05,papiers,Paris Gare du Nord
2021-11-05,electronique,Paris Gare du Nord
2021-11-05,electronique,Paris Gare du Nord
2021-11-05,bagages,Paris Gare du Nord
2021-11-05,bagages,Paris Gare du Nord
2021-11-05,papiers,Paris Gare du Nord
2021-11-05,divers,Paris Gare du Nord
2021-11-05,clé,Paris Gare du Nord
2021-11-05,vetements,Paris Gare du Nord
2021-11-05,bagages,Paris Gare du Nord
2021-11-05,divers,Paris Gare du Nord
2021-11-05,clé,Paris Gare du Nord
2021-11-05,clé,Paris Gare du Nord
2021-11-05,clé,Paris Gare du Nord
2021-11-05,electronique,Paris Gare du Nord
2021-11-05,electronique,Paris Gare du Nord
2021-11-05,vetements,Paris Gare du Nord
2021-11-05,vetements,Paris Gare du Nord
2021-11-05,bagages,Paris Gare du Nord
2021-11-05,bagages,Paris Gare du Nord
2021-11-05,electronique,Paris Gare du Nord
2021-11-05,bagages,Paris Gare du Nord
2021-11-05,vetements,Paris Gare du Nord
2021-11-05,vetements,Paris Gare du Nord
2021-11-05,clé,Paris Gare du Nord
2021-11-06,bagages,Paris Gare du Nord
2021-11-06,electronique,Paris Gare du Nord
2021-11-06,optique,Paris Gare du Nord
2021-11-06,optique,Paris Gare du Nord
2021-11-06,parapluies,Paris Gare du Nord
2021-11-06,vetements,Paris Gare du Nord
2021-11-06,bagages,Paris Gare du Nord
2021-11-06,optique,Paris Gare du Nord
