date,type,gare,type_mapped
2021-02-11,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-11,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-02-12,Optique,Paris Saint-Lazare,optique
2021-02-12,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-12,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-02-12,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-13,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-13,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-13,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,velo/trottinette
2021-02-14,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-02-14,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-02-14,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-02-14,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-14,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-15,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-15,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-02-15,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-16,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-16,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-16,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-17,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-02-17,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-17,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-17,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-17,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-02-18,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-02-18,Optique,Paris Saint-Lazare,optique
2021-02-18,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-18,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-02-18,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-18,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-18,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-02-19,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-20,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-20,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-21,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-22,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-02-22,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-02-22,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-02-22,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-22,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-22,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-23,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-23,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,velo/trottinette
2021-02-23,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-02-24,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-02-24,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-02-25,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-25,"Articles de sport, loisirs, camping",Paris Saint-Lazare,sport/loisirs
2021-02-25,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-25,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-02-26,Optique,Paris Saint-Lazare,optique
2021-02-26,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-02-26,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-26,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-26,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,velo/trottinette
2021-02-27,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-02-27,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-02-28,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-01,"Articles d enfants, de puériculture",Paris Saint-Lazare,articles enfants
2021-03-01,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-03-01,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-01,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-01,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-02,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-02,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-02,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-02,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-02,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-03,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-03,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-04,Optique,Paris Saint-Lazare,optique
2021-03-04,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-04,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-05,Optique,Paris Saint-Lazare,optique
2021-03-05,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-05,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-05,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-06,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-06,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-06,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-07,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-07,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-07,Divers,Paris Saint-Lazare,divers
2021-03-07,Optique,Paris Saint-Lazare,optique
2021-03-08,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-08,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-09,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-09,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-09,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-09,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-03-10,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-10,Optique,Paris Saint-Lazare,optique
2021-03-10,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-10,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-11,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-11,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-11,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-03-11,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-11,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-11,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-12,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-12,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-12,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-13,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-13,Parapluies,Paris Saint-Lazare,parapluies
2021-03-13,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-13,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-14,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-14,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-14,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-15,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-15,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-15,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-15,Parapluies,Paris Saint-Lazare,parapluies
2021-03-15,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-16,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-16,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-16,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-16,Optique,Paris Saint-Lazare,optique
2021-03-16,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-17,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-17,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-17,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-17,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-17,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-03-18,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-18,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-18,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-18,Optique,Paris Saint-Lazare,optique
2021-03-18,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-18,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-19,Optique,Paris Saint-Lazare,optique
2021-03-19,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-19,Articles médicaux,Paris Saint-Lazare,médical
2021-03-19,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-19,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-19,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-20,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-20,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-20,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-03-21,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-21,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-22,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-22,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-22,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-23,Optique,Paris Saint-Lazare,optique
2021-03-23,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-23,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-23,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-23,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-24,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-24,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-24,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-03-24,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-24,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-24,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-03-25,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-25,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-25,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-25,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-26,Optique,Paris Saint-Lazare,optique
2021-03-26,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-26,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-28,Optique,Paris Saint-Lazare,optique
2021-03-29,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-03-29,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-30,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-03-30,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-03-30,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-03-30,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-03-30,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-03-30,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-03-30,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-03-30,Optique,Paris Saint-Lazare,optique
2021-04-01,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-04-01,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-02,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-04-02,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-02,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-04-02,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-04-04,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-04-04,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-05,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-04-05,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-06,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-06,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-04-06,Optique,Paris Saint-Lazare,optique
2021-04-06,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-04-06,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-04-06,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-04-07,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-04-07,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-04-07,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-04-07,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-04-07,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-07,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-04-07,Optique,Paris Saint-Lazare,optique
2021-04-08,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-08,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-04-08,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-04-09,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-04-09,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-04-09,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-04-09,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-09,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-04-10,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-04-10,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-04-10,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-04-11,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-04-12,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-04-12,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-04-12,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-04-12,"Livres, articles de papéterie",Paris Saint-Lazare,livres
